노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
506,신림2동차고지(기점가상) - 신림2동차고지(종점가상),98,관악산입구.관악아트홀.중앙도서관,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
506,신림2동차고지(기점가상) - 신림2동차고지(종점가상),99,서울대학교,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
506,신림2동차고지(기점가상) - 신림2동차고지(종점가상),100,신림중.삼성고.관악아트홀.도서관,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
506,신림2동차고지(기점가상) - 신림2동차고지(종점가상),101,서울산업정보학교.삼성교,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
506,신림2동차고지(기점가상) - 신림2동차고지(종점가상),102,신림2동차고지(종점가상),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,1,한남운수대학동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,2,서울산업정보학교.삼성교,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,3,관악산입구.관악아트홀.중앙도서관,0,0,0,0,0,3,0,1,1,2,0,0,0,2,1,2,0,1,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,4,서울대학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,5,신림중.삼성고.관악아트홀.도서관,0,1,0,0,0,0,0,0,0,3,0,2,1,1,2,4,2,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,6,서울산업정보학교.삼성교,0,1,0,0,0,0,2,0,1,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,7,신성초등학교,0,0,0,1,3,0,0,1,2,1,1,4,4,1,4,5,1,3,1,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,8,삼성동주민센터,3,0,0,2,0,0,3,2,2,1,3,3,6,1,6,2,2,5,1,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,9,미림고개,0,1,0,0,2,0,2,1,2,1,0,1,5,0,0,3,3,0,2,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,10,미림여고.미림여자정보과학고,4,0,0,1,0,1,1,1,1,2,1,3,4,0,4,2,0,4,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,11,신우초등학교,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,12,삼성산성지,0,3,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,13,산장아파트,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,2,3,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,14,삼성산주공아파트,0,0,0,1,1,0,0,0,0,1,1,1,5,0,4,0,2,2,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,15,산복터널.관악산휴먼시아2단지,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,1,1,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,16,벽산아파트1단지.호압사입구,1,6,0,2,3,0,2,1,0,1,6,0,1,1,0,0,1,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,17,벽산아파트1단지.호압사입구,3,6,2,5,4,3,5,5,3,7,4,4,5,5,4,3,1,2,1,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,18,산복터널.관악산휴먼시아2단지,4,9,3,3,6,4,5,1,4,10,7,1,6,6,8,4,1,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,19,삼성산주공아파트,4,8,2,4,7,6,7,7,4,7,6,7,4,5,2,4,0,4,2,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,20,산장아파트,9,8,3,5,10,7,9,6,2,12,4,5,9,6,5,2,2,1,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,21,삼성산성지,0,0,0,0,0,0,8,0,3,8,6,5,0,5,0,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,22,신우초등학교,8,0,0,6,5,9,7,0,0,10,0,0,5,7,7,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,23,미림여고.미림여자정보과학고,13,10,1,8,9,11,10,6,9,11,9,3,14,0,4,2,6,0,3,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,24,미림고개.고시촌입구,12,12,5,8,12,13,12,9,12,14,10,8,14,8,8,5,5,5,5,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,25,서울대벤처타운역,0,14,2,6,13,13,13,12,14,18,14,6,14,11,10,7,7,5,6,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,26,서울대벤처타운역1번출구,0,16,7,13,14,17,19,16,16,19,17,10,15,13,16,10,10,6,5,1,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,27,쑥고개입구,0,19,8,7,18,17,26,23,17,26,22,19,18,20,18,12,13,7,13,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,28,쑥고개,0,13,10,11,18,19,28,22,19,27,21,17,19,23,19,13,9,5,12,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,29,e편한세상서울대입구아파트,0,19,9,16,19,18,33,21,17,28,25,16,19,24,19,14,14,3,10,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,30,영락고교.영락의료과학고,0,0,11,17,21,21,38,25,19,28,27,19,24,22,12,17,14,5,8,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,31,생모리츠타운,0,19,0,18,25,23,38,23,22,27,23,19,25,21,20,19,16,5,10,2,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,32,관악구청,0,18,9,15,17,22,36,16,18,22,20,17,22,17,17,12,6,4,9,2,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,33,서울대입구역,0,11,7,6,10,11,26,12,10,12,14,16,13,18,14,15,15,6,12,6,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,34,봉천사거리.봉천중앙시장,0,12,5,7,9,12,21,10,8,14,13,12,15,16,13,14,16,9,17,9,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,35,봉원중학교.행운동우성아파트,0,3,5,6,9,14,20,19,14,12,15,10,13,13,14,12,15,8,19,5,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,36,관악푸르지오아파트,0,10,4,5,9,16,19,20,15,14,13,12,13,12,13,11,13,7,17,5,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,37,봉천고개.관악현대아파트,0,9,3,5,11,7,21,19,16,13,9,11,14,12,11,10,11,5,12,4,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,38,숭실대입구역,0,6,2,4,9,12,12,12,10,8,9,7,9,10,11,7,9,3,7,1,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,39,상도동중앙하이츠빌.상도전통시장,0,0,4,3,11,13,12,5,9,9,8,8,8,8,3,7,7,4,1,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,40,상도역,0,7,3,0,5,14,9,15,7,10,9,6,7,8,9,7,5,3,2,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,41,상도노빌리티아파트,0,0,2,0,7,12,8,13,5,8,8,6,6,6,5,8,5,3,6,2,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,42,동작문화복지센터.동작보건소,0,6,2,4,10,13,9,14,10,10,8,9,5,7,4,6,6,3,3,1,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,43,청화병원,0,8,3,2,13,12,5,13,12,9,11,10,5,6,8,4,0,4,2,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,44,동작구청.노량진초등학교앞,0,6,3,3,10,10,6,11,11,10,9,7,4,5,2,5,2,3,1,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,45,노량진역3번출구,0,3,1,2,5,2,3,2,3,2,2,2,3,2,5,3,2,2,2,1,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,46,노들역,0,1,0,0,6,3,4,0,0,1,0,1,2,4,6,4,0,0,3,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,47,동작실버센터입구,0,0,0,0,2,4,0,1,0,0,0,6,0,0,2,3,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,48,흑석동효사정앞,0,2,0,1,0,2,2,0,0,2,0,5,1,2,1,2,0,0,1,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,49,흑석역.흑석동빗물펌프장,0,1,0,1,1,2,2,1,1,2,0,3,2,1,4,3,0,2,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,50,중앙대학교,0,2,3,1,1,3,3,4,4,2,4,4,3,3,3,1,2,2,5,2,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,51,흑석동효사정앞,0,0,0,0,2,2,1,5,5,2,1,3,0,5,1,2,0,2,0,4,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,52,노들역,0,0,0,2,0,2,2,7,5,0,0,2,2,6,2,3,2,3,4,2,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,53,사육신공원,0,0,2,0,1,0,0,8,4,0,0,1,3,4,0,3,0,4,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,54,노량진역2번출구,0,0,0,2,1,4,4,8,4,3,3,6,7,8,8,7,5,9,11,6,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,55,동작구청.노량진초등학교앞,0,0,0,3,1,3,3,5,5,7,9,8,2,7,10,4,5,9,10,7,7,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,56,장성교회,0,0,1,2,0,5,5,7,7,6,1,8,10,9,11,6,5,9,10,8,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,57,동작문화복지센터.동작보건소,0,0,2,0,1,4,7,5,8,6,2,10,9,8,10,8,5,10,9,6,6,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,58,상도노빌리티아파트,0,1,3,2,2,1,9,3,9,7,10,10,10,10,9,12,6,9,11,5,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,59,상도역,0,0,0,0,2,6,8,8,11,8,9,5,3,9,10,4,7,6,11,5,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,60,상도동중앙하이츠빌.상도전통시장,0,1,0,3,1,4,7,5,12,8,4,7,12,10,11,11,7,7,11,7,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,61,숭실대입구역,0,0,3,3,3,8,15,10,10,9,11,12,19,15,15,13,12,18,13,6,7,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,62,봉현초등학교,0,0,4,1,6,9,14,12,12,10,5,14,10,13,18,12,11,15,14,6,6,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,63,성현동동아아파트,0,0,4,0,5,10,11,12,13,11,10,14,15,13,17,14,11,12,15,7,7,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,64,봉원중학교.행운동우성아파트,0,0,6,5,6,10,11,14,10,10,6,14,16,13,16,11,10,14,17,8,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,65,봉천사거리.위버폴리스,0,0,5,6,8,8,11,15,12,12,14,17,15,15,14,15,14,20,15,9,10,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,66,관악구청,0,0,6,8,9,11,15,13,21,20,22,24,29,21,28,22,22,35,25,22,34,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,67,생모리츠타운,0,0,5,7,9,7,13,13,17,22,22,25,28,25,30,20,23,36,24,21,37,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,68,영락고교.영락의료과학고,0,0,4,5,10,10,9,13,16,18,18,21,21,23,24,21,22,35,23,23,19,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,69,e편한세상서울대입구아파트,0,0,4,0,11,7,11,11,13,17,17,18,19,24,22,19,20,34,20,23,36,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,70,쑥고개,0,0,3,6,6,7,12,11,12,15,12,15,17,24,20,16,15,32,18,18,31,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,71,서림동주민센터.신화단지,0,0,0,5,10,5,11,9,11,14,10,14,14,20,16,15,14,23,15,13,24,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,72,서울대벤처타운역.삼성동시장,0,0,2,4,7,4,7,8,6,11,8,14,12,21,13,15,12,22,14,10,20,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,73,삼성동주민센터,0,0,1,4,5,3,7,6,6,10,8,12,11,15,10,15,10,20,13,10,13,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,74,미림고개,0,0,0,0,3,3,6,5,4,7,7,11,3,14,8,14,9,16,10,8,14,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,75,미림여고.미림여자정보과학고,0,0,5,3,4,0,6,6,1,9,6,12,9,12,6,14,6,14,8,7,11,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,76,신우초등학교,0,0,0,0,3,0,0,7,0,0,0,11,10,4,0,9,0,0,6,0,10,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,77,삼성산성지,0,0,2,0,1,2,4,6,3,7,5,4,8,5,11,13,0,12,7,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,78,산장아파트,0,0,1,0,0,2,2,3,5,6,0,7,7,5,7,10,5,14,9,6,8,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,79,삼성산주공아파트,0,0,1,2,0,1,2,7,2,7,3,3,6,5,8,7,4,12,5,4,6,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,80,산복터널.관악산휴먼시아2단지,0,0,2,1,0,2,1,4,1,4,1,5,5,3,6,6,4,7,2,4,5,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,81,벽산아파트1단지.호압사입구,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,82,벽산아파트1단지.호압사입구,0,0,0,2,1,6,3,1,5,4,2,4,3,4,6,3,1,1,1,1,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,83,산복터널.관악산휴먼시아2단지,0,0,0,3,2,0,4,2,1,1,3,4,4,3,2,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,84,삼성산주공아파트,0,0,1,4,0,1,3,0,4,1,4,4,1,3,4,2,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,85,산장아파트,0,0,0,3,3,0,5,3,2,6,3,4,0,0,6,4,0,2,0,1,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,86,삼성산성지,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,87,신우초등학교,0,0,0,4,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,88,미림여고.미림여자정보과학고,0,0,0,6,4,5,4,2,2,0,0,4,2,0,5,3,0,0,2,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,89,미림고개.고시촌입구,0,0,3,4,3,3,3,0,1,5,0,3,2,4,4,2,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,90,서울대벤처타운역,0,0,2,1,2,2,2,2,1,2,2,4,4,2,2,1,0,0,0,0,1,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,91,대학동고시촌입구,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,
5517,한남운수대학동차고지 - 한남운수대학동차고지,92,한남운수대학동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
641,문래동시점 - 문래동종점,1,문래동시점,0,0,1,1,0,2,2,2,4,3,3,2,1,4,1,2,1,3,2,0,0,0,0,0,
641,문래동시점 - 문래동종점,2,두산위브진주아파트,0,1,4,2,1,6,10,5,5,5,4,5,2,6,2,2,4,0,2,0,0,0,0,0,
641,문래동시점 - 문래동종점,3,문래롯데캐슬,1,2,5,3,6,10,17,9,11,10,10,8,40,9,7,3,5,4,3,0,0,0,0,0,
641,문래동시점 - 문래동종점,4,문래중학교,3,3,5,7,8,12,18,12,15,13,16,9,43,14,7,5,6,3,5,0,0,0,0,0,
641,문래동시점 - 문래동종점,5,영문초등학교,1,5,6,6,9,14,23,15,16,22,17,13,48,15,7,7,9,6,7,0,0,0,0,0,
641,문래동시점 - 문래동종점,6,문래힐스테이트아파트,0,3,4,3,8,11,19,13,18,22,16,15,50,13,13,6,7,8,8,0,0,0,0,0,
641,문래동시점 - 문래동종점,7,문래역,1,1,2,4,3,7,5,6,9,13,7,9,40,9,7,7,5,6,7,0,0,0,0,0,
641,문래동시점 - 문래동종점,8,당산동진로아파트,3,2,2,4,8,8,6,7,11,12,8,13,39,7,6,6,4,7,8,0,0,0,0,0,
641,문래동시점 - 문래동종점,9,김안과병원,3,1,2,4,3,7,6,7,9,6,11,9,38,11,10,8,8,14,10,0,0,0,0,0,
641,문래동시점 - 문래동종점,10,영등포시장,6,4,3,0,2,9,4,13,11,8,9,14,43,16,18,21,14,16,15,0,0,0,0,0,
641,문래동시점 - 문래동종점,11,영등포시장로터리방면,11,3,4,5,4,9,7,14,13,10,12,15,27,25,25,26,19,16,15,0,0,0,0,0,
641,문래동시점 - 문래동종점,12,신길역5호선,2,3,3,4,6,0,10,16,12,5,7,14,26,27,26,27,8,17,9,0,0,0,0,0,
641,문래동시점 - 문래동종점,13,신길역1호선,12,4,2,6,2,10,8,13,13,8,9,15,24,27,25,24,17,16,5,0,0,0,0,0,
641,문래동시점 - 문래동종점,14,신길새마을금고,9,7,3,6,5,7,10,18,14,12,8,15,42,19,24,23,17,18,10,0,0,0,0,0,
641,문래동시점 - 문래동종점,15,대방역,10,4,3,0,6,5,10,10,14,14,8,18,43,17,23,21,15,17,14,0,0,0,0,0,
641,문래동시점 - 문래동종점,16,현대아파트,0,8,1,5,7,8,12,9,15,17,9,22,39,16,21,19,16,16,15,0,0,0,0,0,
641,문래동시점 - 문래동종점,17,KT동작지사,0,7,2,0,6,9,5,10,7,16,4,14,15,17,19,18,7,17,4,8,0,0,0,0,
641,문래동시점 - 문래동종점,18,동작구청정문,11,4,4,7,7,7,10,20,11,22,16,24,16,25,25,25,24,24,19,11,0,0,0,0,
641,문래동시점 - 문래동종점,19,동작구청.노량진초등학교앞,10,6,1,2,6,3,11,22,9,20,15,25,16,24,24,24,21,3,18,12,0,0,0,0,
641,문래동시점 - 문래동종점,20,장성교회,9,3,1,6,9,8,9,20,12,19,14,24,19,23,20,26,23,23,17,0,0,0,0,0,
641,문래동시점 - 문래동종점,21,동작문화복지센터.동작보건소,4,10,3,3,8,8,11,18,11,18,15,21,18,18,19,25,20,20,18,10,0,0,0,0,
641,문래동시점 - 문래동종점,22,상도노빌리티아파트,0,11,2,2,10,11,12,19,13,20,16,22,24,21,21,20,17,23,18,0,0,0,0,0,
641,문래동시점 - 문래동종점,23,상도역,7,10,6,5,11,10,14,22,12,20,15,20,23,23,19,18,14,19,20,10,0,0,0,0,
641,문래동시점 - 문래동종점,24,상도동중앙하이츠빌.상도전통시장,0,6,4,6,12,9,15,22,11,9,6,21,24,21,18,18,12,16,22,11,0,0,0,0,
641,문래동시점 - 문래동종점,25,숭실대입구역,4,11,6,4,13,10,18,24,15,18,16,19,30,24,18,20,10,14,21,15,0,0,0,0,
641,문래동시점 - 문래동종점,26,봉현초등학교,6,10,7,7,12,11,21,15,19,16,18,19,29,21,15,22,9,12,19,16,0,0,0,0,
641,문래동시점 - 문래동종점,27,성현동동아아파트,4,13,7,6,13,15,26,16,21,15,9,21,24,19,18,23,9,11,14,16,0,0,0,0,
641,문래동시점 - 문래동종점,28,봉원중학교.행운동우성아파트,6,13,9,5,16,15,29,16,20,18,14,22,22,19,16,22,9,10,8,15,0,0,0,0,
641,문래동시점 - 문래동종점,29,봉천사거리.봉천중앙시장,7,12,8,6,17,14,21,17,18,17,16,21,22,21,15,10,8,10,9,13,0,0,0,0,
641,문래동시점 - 문래동종점,30,봉천사거리,10,16,10,7,19,17,20,17,15,18,17,23,20,18,14,19,9,11,10,12,0,0,0,0,
641,문래동시점 - 문래동종점,31,낙성대동,9,17,10,6,20,18,19,14,14,13,17,20,20,18,12,18,11,15,9,11,0,0,0,0,
641,문래동시점 - 문래동종점,32,낙성대입구,10,17,10,6,18,17,17,13,13,15,14,22,17,17,12,17,12,14,8,8,0,0,0,0,
641,문래동시점 - 문래동종점,33,인헌중고.서울미술고,12,19,10,8,16,19,19,11,11,14,13,22,16,17,13,15,8,12,8,8,0,0,0,0,
641,문래동시점 - 문래동종점,34,예술인마을.사당초등학교,0,17,11,9,16,19,21,12,12,14,11,19,14,12,9,13,7,8,5,5,0,0,0,0,
641,문래동시점 - 문래동종점,35,남서울농협남현동지점,11,17,13,5,18,20,20,15,13,17,13,20,14,12,8,12,8,9,5,9,0,0,0,0,
641,문래동시점 - 문래동종점,36,방배동래미안타워,10,16,6,6,15,23,24,17,15,17,11,17,14,11,7,13,7,9,4,7,0,0,0,0,
641,문래동시점 - 문래동종점,37,서울교통공사,0,17,15,11,16,24,0,16,9,16,13,19,10,11,8,12,6,7,5,9,0,0,0,0,
641,문래동시점 - 문래동종점,38,종로교회앞,9,16,4,12,17,26,25,16,11,17,14,6,12,9,11,11,4,10,4,0,0,0,0,0,
641,문래동시점 - 문래동종점,39,방배동대우효령아파트앞,8,15,14,13,16,23,26,15,7,19,18,19,11,8,10,10,4,11,2,8,0,0,0,0,
641,문래동시점 - 문래동종점,40,방배역.백석예술대학교,9,15,15,12,18,23,25,15,9,25,17,17,14,10,13,20,7,10,6,6,0,0,0,0,
641,문래동시점 - 문래동종점,41,신동아아파트앞,0,8,4,5,20,22,25,15,9,21,16,16,16,0,14,21,8,8,6,5,0,0,0,0,
